Year,Category,Age Groups,N.L.,P.E.I.,N.S.,N.B. ,Que.,Ont.,Man. ,Sask.,Alta.  ,B.C. ,Y.T.,N.W.T.,Nun.,Canada,start_age,end_age
1988,B.6.2: Expenditure by year,All,38.60923524,56.30445313,77.62525035,56.88189551,46.07235072,51.87639867,118.0294662,87.01474952,50.42467513,55.02856194,244.175795,633.4239106000001,,56.83233949,0,150
1988,B.5.1: Expenditure by year,All,34.38044556,9.239716746000001,93.30571883,60.15736937,431.4414597,914.8676146,169.5556089,118.9765929,217.8653875,263.7503912,7.160968102000001,36.78035427,,2357.481628,0,150
1988,B.6.4: Expenditure by year,All,26.77017471,9.127007766,94.1285186,54.33202299,398.7236598,653.3542888999998,165.1698886,119.95943490000002,167.1278566,248.9002451,8.259153505,44.61923557,,1990.471487,0,150
1988,Appendix: B.2: Price index by year,All,83.44914719,79.63941854,81.36885622,74.16585539,75.11676893,77.11330512,77.99715235,82.6625387,75.58429561,79.62058063,79.54464286,78.3088885,,77.15226206,0,150
1988,B.1.1: Expenditure by year,All,930.8786874,219.53186890000003,1585.215661,1291.461229,12279.21764,19819.76946,2069.635061,1837.644496,4830.58388,5839.148891,45.79108909,211.1922446,,50960.07021000001,0,150
1988,B.8.4: Expenditure by year,All,14.67611248,2.458534048,19.09924931,19.75613047,142.34823590000005,302.3550843999999,17.56968444,19.40925742,51.78769449,102.441304,0.7651962840000001,1.489957151,,694.1564404000002,0,150
1988,B.8.1: Expenditure by year,All,12.17056,1.96073335,14.1344,15.10622193,112.490271,236.2823038,13.83626644,14.47323345,38.350494,70.55791819,0.601938549,1.177876965,,531.1422176,0,150
1988,B.4.8: Expenditure by year,All,1466.752916,1491.164776,1613.6592369999996,1613.104786,1664.705227,1765.993371,1687.723984,1760.19155,1885.897344,1854.029382,1596.394348,3341.892554,,1744.008819,0,150
1988,B.3.1: Expenditure by year,All,733.7649838,162.98292130000004,1164.953818,961.0070843,9428.379413,14497.87189,1634.266007,1468.295989,3645.642336,4242.02808,40.5752181,183.9006043,,38163.66835,0,150
1988,B.4.2: Expenditure by year,All,1216.344205,1189.235719,1194.188565,1233.435815,1315.528365,1380.075956,1329.09608,1312.552184,1396.569117,1276.989343,1255.7971289999996,2641.913732,,1336.281953,0,150
1988,Appendix: D.2: Population by fiscal year,All,574.646,129.319,899.5889999999998,731.671,6866.449000000001,9921.303,1100.9589999999996,1025.268,2462.78,3142.185,26.529,55.944,,26936.642000000003,0,150
1988,B.3.3: Percentage by year,All,78.82498479,74.24112139,73.48866447,74.41238361,76.78322587,73.1485395,78.96396994,79.90098149,75.47001412,72.64805471,88.60941924,87.0773473,,74.88935591,0,150
1988,B.3.5: Expenditure by year,All,1538.855766,1580.781356,1754.1565100000007,1720.825462,1744.534927,1884.939821,1883.095757,1915.396903,2005.762715,1976.94714,1938.515718,4177.37232,,1859.031418,0,150
1988,B.8.5: Expenditure by year,All,25.52416216,19.01727309,21.283204,27.04992684,20.81409731,30.72022755,15.94294595,18.88038021,21.09970861,32.88268534,28.75812855,26.755924199999995,,25.90582267,0,150
1988,B.5.3: Percentage by year,All,3.69333255,4.208827079,5.88599527,4.658085585,3.513590788,4.615934692,8.192536553,6.474407488,4.510125337,4.51693211,15.63834415,17.41557998,,4.626134968,0,150
1988,Appendix: C.1: Total programs by year,All,2456.724824,564.55003,3391.174775,3054.424852,30701.52418,36341.37673,4509.500185,4120.874941,12439.67393,11640.99897,301.5250032,922.9750064,,110445.3234,0,150
1988,B.1.2: Expenditure by year,All,1618.950428,1698.1247449999996,1766.481382,1768.2577989999993,1795.461877,2013.750915,1878.012096,1787.5710559999998,1968.110634,1874.31132,1720.951935,3792.487377,,1901.822796,0,150
1988,B.7.2: Expenditure by year,All,0.017391636999999998,0.0,10.59912448,4.801754756,0.564553745,17.070003200000002,23.27216432,14.64102826,22.71455185,6.984386499,2.3301262780000003,5.9080216210000005,,11.32639554,0,150
1988,B.1.3: Percentage by year,All,10.87602158,11.31607572,9.968655900000002,10.07222921,8.573375902999999,7.615841081,9.230788371000001,9.611111382,7.385536311,8.229833111,4.556327272,10.16324565,,8.161446222,0,150
1988,Appendix: D.1: Population by year,All,575.0,129.3,897.4,730.4,6839.0,9842.2,1102.0,1028.0,2454.4,3115.4,26.6,55.7,,26795.4,0,150
1988,B.8.3: Percentage by year,All,1.307427076,0.893142923,0.891638933,1.169699994,0.916102917,1.192154653,0.668536531,0.7875970290000001,0.7939101140000001,1.208359634,1.314532064,0.557727376,,1.042271362,0,150
1989,Appendix: B.1: Price index by year,All,87.95775196,84.50981264,80.27200878,83.41825357,82.91059062,82.7468442,83.15594997,79.1008429,77.75094063,73.45952149,84.08339632,79.77811422,,81.11039879,0,150
1989,B.4.1: Expenditure by year,All,751.0926548,163.1263485,1178.893869,981.1953318,9631.601282,15079.27252,1586.968501,1500.20992,3792.921136,4455.928853,36.26,174.59325,,39332.06366,0,150
1989,Appendix: A.1: Gross domestic product per year,All,9059.0,2089.0,17022.0,13435.0,150304.0,282754.0,23827.0,20123.0,69126.0,77271.0,1068.0,2187.0,,669028.0,0,150
1989,B.2.4: Expenditure by year,All,232.856296,77.97350036,554.1334418,450.5987426,4008.923896,7212.974479,587.6266949,495.012864,1651.871376,2155.456831,6.363687323,36.06334069,,17469.85515,0,150
1989,B.2.2: Expenditure by year,All,353.7529995,499.1758931,520.3152581999999,479.2776532,459.2112296,581.4346399,438.7738964,415.7134827,528.5049295,554.4236943,194.6139432,514.3272475,,519.9197055,0,150
1989,B.8.4: Expenditure by year,All,15.19593066,2.6976107610000004,19.39528481,19.25004098,140.3275524,313.58978239999993,16.62069618,19.09541276,54.43682309,95.7487243,0.715546337,1.86999905,,698.9434037000002,0,150
1989,B.8.2: Expenditure by year,All,23.18923885,17.5261253,17.22514829,21.84108745,16.79197691,25.67253632,12.52410182,14.81976689,16.96230554,21.99474486,22.192308,26.16041485,,20.77523716,0,150
1989,Appendix: C.3: Total programs by fiscal year,All,2676.0,631.0,4131.0,3343.0,32307.0,40264.0,4971.0,4925.0,12992.0,13533.0,317.0,1052.0,,121142.0,0,150
1989,B.6.2: Expenditure by year,All,40.34063428,69.23383259999999,82.58662945,63.39965618,51.25651835,56.33890688,132.900441,95.49243862,55.0240671,60.27625722,268.7541173,476.27781460000006,,61.82133417,0,150
1989,B.1.2: Expenditure by year,All,1720.385392,1840.011118,1938.18951,1904.322336,1918.158767,2173.704064,2045.593284,2014.147549,2143.981865,2035.6413760000007,1826.713406,4084.509703,,2056.177839,0,150
1989,Appendix: C.4: Expenditures by fiscal year,All,3230.0,715.0,4783.0,3841.0,36881.0,45601.0,6199.0,6177.0,14607.0,14948.0,320.0,1071.0,,138373.0,0,150
1989,B.1.5: Expenditure by year,All,1957.72956,2186.044105,2379.416918,2321.187176000001,2338.261335,2637.89067,2464.77913,2506.431960000001,2739.765861,2690.399427,2175.775586,5107.530829,,2536.434147,0,150
1989,B.5.5: Expenditure by year,All,72.22771354,102.6625846,141.48715080000005,108.4752251,83.03318778,121.3131322,202.9617672,159.9443507,122.7233339,119.5444581,350.4080209,637.5096901000002,,116.7619792,0,150
1989,B.6.5: Expenditure by year,All,45.86364860000001,81.9240162,102.8834717,76.00213799,61.82143676,68.08586771,159.8207236,120.7224034,70.76964812,82.05370251,319.6280467,597.0030995,,76.37303191,0,150
1989,B.1.1: Expenditure by year,All,991.6094952,239.3431262,1751.836465,1400.099677,13290.32746,21970.75513,2257.434924,2052.863493,5349.764317,6509.736844,49.52402715,232.9273349,,56096.2223,0,150
1989,B.3.1: Expenditure by year,All,787.7105113,174.4118235,1281.548478,1047.724202,10108.59521,16093.89346,1773.2216030000004,1629.159165,4031.0139770000014,4736.7564,44.24784854,203.5967949,,41911.87948,0,150
1989,B.7.5: Expenditure by year,All,0.0,0.0,17.14520494,6.290463346,0.958636447,22.20186819,28.08006251,20.4866642,30.13747955,7.549443159,4.386763461,7.715122475,,14.76954047,0,150
1989,B.5.2: Expenditure by year,All,63.52987312,86.7599579,113.5745781,90.4881383,68.84330639,100.3827885,168.7747855,126.51732959999998,95.41854647,87.81678690000003,294.634965,508.59320870000005,,94.56180619,0,150
1989,Appendix: D.2: Population by fiscal year,All,575.6569999999998,129.838,906.321,736.372,6951.6590000000015,10170.062,1102.458,1015.583,2505.465,3230.235,27.119,57.291,,27408.06,0,150
1989,B.7.2: Expenditure by year,All,0.0,0.0,13.76280041,5.247394664,0.79481114,18.37134528,23.35024274,16.20512407,23.43217383,5.545784819,3.688539707,6.15497922,,11.96523487,0,150
1989,Appendix: C.1: Total programs by year,All,2631.75,617.75,3972.25,3278.5,32101.75,39548.5,4882.25,4752.75,12828.5,13106.25,312.0,1025.75,,119058.0,0,150
1989,Appendix: A.2: Gross domestic product by fiscal year,All,9118.0,2111.5,17166.75,13517.25,151651.0,283888.75,24057.25,20498.5,70676.0,78261.0,1077.75,2201.25,,675020.25,0,150
1989,B.4.2: Expenditure by year,All,1303.102519,1254.075267,1304.299674,1334.556544,1390.104231,1491.886636,1438.044602,1471.916736,1520.058389,1393.400895,1337.464498,3061.589247,,1441.696328,0,150
1989,B.4.5: Percentage by year,All,23.62298018,23.29544427,25.53652916,26.02640137,26.315491,33.64951385,26.09609045,25.15337083,26.41907908,30.76767722,11.51111111,16.71548588,,28.93685884,0,150
1989,B.8.5: Expenditure by year,All,26.36406494,20.73856839,21.45847419,26.18262373,20.25311457,31.02539628,15.06098099,18.73528315,21.81620621,29.94131246,26.39321075,32.79146807,,25.61940678,0,150
1989,B.5.1: Expenditure by year,All,36.61785651,11.28547504,102.6546096,66.52887002,476.9939286,1014.620942,186.2531023,128.9492457,238.0928418,280.8275465,7.987848535,29.00354491,,2579.815811,0,150
1989,B.2.5: Expenditure by year,All,403.9922692,599.4411031000002,613.0798424999998,612.8744006000002,578.5976709,713.6246272999998,532.4827783,485.6771773,662.0071582,674.0268022999999,234.7271337,632.3906341,,640.3484503,0,150
1989,B.4.3: Percentage by year,All,75.74480261,68.15585268,67.29474425,70.08039129,72.47075971,68.63338301,70.29963449,73.07889322,70.89884546,68.45021482,73.21698595,74.9561017,,70.11535189,0,150
1989,Appendix: D.1: Population by year,All,576.4,130.1,903.9,735.2,6928.7,10107.5,1103.6,1019.2,2495.2,3197.9,27.1,57.0,,27281.8,0,150
1989,B.7.3: Percentage by year,All,0.0,0.0,0.710085383,0.27555181,0.04143615,0.845163129,1.141489998,0.804564893,1.0929278,0.272434275,0.20192219,0.150690772,,0.581916342,0,150
1989,B.3.4: Expenditure by year,All,895.5555295,206.3805587,1596.507298,1255.989135,12192.16404,19449.55559,2132.404961,2059.597731,5184.521171,6448.11769,52.62376458,255.2038199,,51728.62128,0,150
1989,B.8.1: Expenditure by year,All,13.365999,2.2797458,15.56898473,16.058048,116.3464025,259.4856487,13.8210978,15.10463245,42.325142,70.33655470000001,0.601655662,1.491849978,,566.7857613,0,150
1989,B.4.8: Expenditure by year,All,1481.509577,1483.940418,1624.849924,1599.83755,1676.630477,1802.952911,1729.334584,1860.810432,1955.035369,1896.828167,1590.640431,3837.630505,,1779.323718,0,150
1989,Appendix: C.2: Expenditures per year,All,3179.5,700.25,4616.5,3770.0,36600.5,44812.75,6081.25,5964.25,14356.75,14482.5,315.0,1044.5,,135923.75,0,150
1989,B.6.1: Expenditure by year,All,23.25185751,9.005729243,74.6460902,46.61282202,355.1405261000001,569.4465717,146.6636107,97.32799428,137.29863840000002,192.7562374,7.286192872999999,27.16069494,,1686.596965,0,150
1989,B.7.4: Expenditure by year,All,0.0,0.0,15.49672777,4.624887042,6.6420947660000005,224.4058046,30.98803379,20.88045886,75.20045543,24.14221329,0.118929544,0.439970289,,402.9395753,0,150
1989,B.7.1: Expenditure by year,All,0.0,0.0,12.43953468,3.858,5.5070000000000014,185.6887215,25.76839387,16.51661896,58.46906146,17.73475436,0.1,0.35100000000000003,,326.4330848,0,150
1989,B.6.4: Expenditure by year,All,26.43525669,10.65643026,92.99143167,55.87844389,428.34157069999986,688.1792015999998,176.3717578,123.0429294,176.58775219999995,262.3978942,8.665435974,34.04529576,,2083.5934,0,150
1989,B.2.3: Percentage by year,All,20.56242754,27.1289607,26.84542742,25.16788488,23.94020962,26.74856479,21.44971339,20.63967374,24.65062499,27.235823600000003,10.65377539,12.59214165,,25.28573626,0,150
1989,B.8.3: Percentage by year,All,1.347909541,0.952501054,0.8887236359999999,1.146921771,0.875421639,1.181050206,0.612247895,0.7357835779999999,0.791159002,1.080482305,1.214876287,0.640478705,,1.010381338,0,150
1989,Appendix: B.2: Price index by year,All,87.56429925,83.27355107,84.8690859,78.20161076,79.36624233,81.47625764,82.40151875,85.59460936,79.83371824,82.25543739,82.91071429,81.33062379,,81.19324804,0,150
1989,B.4.7: Expenditure by year,All,853.9243421,193.0265177,1468.623854,1176.235763,11616.85282,18223.3808,1908.424474,1896.57893,4878.29614,6065.828858,43.12385273,218.8485548,,48543.1449,0,150
1989,B.5.3: Percentage by year,All,3.692769854,4.715186613,5.859828337000001,4.751723833,3.589030668,4.618052205,8.250652116,6.28143304,4.45052955,4.313961582,16.12923866,12.45175665,,4.598911844,0,150
1989,B.3.3: Percentage by year,All,79.43757246,72.87103929999998,73.15457258,74.83211512,76.05979038,73.25143521,78.55028661,79.36032626,75.34937501,72.76417640000003,89.34622461,87.40785835,,74.71426374,0,150
1989,B.2.1: Expenditure by year,All,203.8989839,64.93130264,470.2879867,352.3754748,3181.732254,5876.86167,484.2133211,423.7043272,1318.75034,1772.980444,5.276178614,29.33053994,,14184.342819999998,0,150
1989,B.6.3: Percentage by year,All,2.3448603130000003,3.762685558,4.261019318,3.329250253,2.672172879,2.591838871,6.496914222999999,4.741084569,2.566442748,2.961045002,14.71244019,11.66058717,,3.006614164,0,150
1989,Appendix: B.3: Price index by year,All,87.87656003,84.17081399,81.45649028,82.04087786,82.03354936,82.40311432,82.99296513,80.3591552,78.25420031,75.66316568,83.95688498,79.97033871,,81.06568987,0,150
1989,B.4.4: Percentage by year,All,28.53966581,26.40653152,29.67823951,29.92817849,30.00335272,38.12855739,32.50485945,31.56509221,29.56636501,33.99850341,11.62179487,17.02103339,,33.03605273,0,150
1989,B.1.3: Percentage by year,All,10.94612535,11.45730618,10.29160184,10.42128527,8.842297919,7.770272085,9.474272565,10.20157776,7.73914926,8.42455364,4.637081193999999,10.65054115,,8.384734615,0,150
1989,B.3.2: Expenditure by year,All,1366.632392,1340.835225,1417.8742519999996,1425.044683,1458.947537,1592.269424,1606.819387,1598.434066,1615.476936,1481.217682,1632.099463,3570.1824560000005,,1536.258134,0,150
1989,B.3.5: Expenditure by year,All,1553.737291,1586.603002,1766.337075,1708.312775,1759.6636640000004,1924.266043,1932.296351,2020.754783,2077.758703,2016.372625,1941.048452,4475.140195,,1896.085697,0,150
1989,B.5.4: Expenditure by year,All,41.63118735,13.35404102,127.8834443,79.75337192,575.3112177999999,1226.174788,223.9804878,163.018801,306.2250307,382.2888318,9.499911855,36.3552651,,3185.476379,0,150
1989,B.1.4: Expenditure by year,All,1128.411826,284.3540591000001,2150.64074,1706.587878,16201.087930000003,26662.53007,2720.031656,2554.610595,6836.392545999999,8603.574520999999,58.98745191,291.2671606,,69198.47643,0,150
1990,B.4.8: Expenditure by year,All,1572.618856,1471.826429,1620.547736,1627.068066,1673.045389,1793.5857670000007,1800.5796469999998,1930.872619,1936.283291,1957.829007,1556.025365,3779.641573,,1788.738449,0,150
1990,Appendix: A.2: Gross domestic product by fiscal year,All,9396.75,2198.25,17764.5,13799.0,156148.75,287517.25,24710.0,21662.75,75264.0,81871.25,1082.5,2236.25,,694560.75,0,150
1990,B.1.5: Expenditure by year,All,2067.70778,2185.217428,2367.9936620000008,2387.577559,2363.026551000001,2646.618811,2578.679532,2628.400565,2731.975793,2803.731881,2162.672004,4964.826868,,2572.16558,0,150
1990,Appendix: C.3: Total programs by fiscal year,All,2880.0,670.0,3860.0,3601.0,35072.0,45449.0,5065.0,4891.0,13581.0,15006.0,343.0,1175.0,,131593.0,0,150
1990,B.4.5: Percentage by year,All,24.65619415,23.14788303,27.13238029,25.76248378,26.13386713,32.64565201,27.49163752,26.71501633,26.49876335,31.19742355,11.38173785,16.16266667,,28.86097245,0,150
1990,B.5.2: Expenditure by year,All,69.06991384,96.44594735,124.229994,106.628226,80.48377866,110.4033562,188.4565114,154.6206794,111.1487944,105.3708156,356.685491,518.8943452999998,,107.5724439,0,150
1990,B.7.4: Expenditure by year,All,0.0,0.0,14.75057809,4.984745683,6.611354583,224.66608080000003,40.80643318,21.33808339,76.51191932,35.61037973,0.099539797,0.470461587,,425.8495762,0,150
1990,B.6.1: Expenditure by year,All,26.01144179,9.956264846,87.88391833,53.96282428,422.2972618,655.2475646,156.3762729,121.2214108,166.4563424,233.1088325,9.232060759,28.67847944,,1970.432675,0,150
1990,B.4.4: Percentage by year,All,29.54995626,26.30321733,32.16994336,29.89293148,30.0080638,36.68155672,34.56835528,33.39854144,30.10162862,34.45617989,11.48320951,16.42045008,,32.97893385,0,150
1990,B.3.4: Expenditure by year,All,952.4462932,206.0592346,1605.945081,1294.121545,12358.0378,19766.68657,2228.874822,2129.663157,5277.338398,6885.806834,54.29681532,258.88312030000003,,53018.15968,0,150
1990,B.3.1: Expenditure by year,All,875.8932283,186.2569499,1376.559149,1136.0812039999996,10880.6958,17332.836,1951.133965,1792.082189,4326.891964,5390.365227,48.54758283,218.4590659,,45515.80232,0,150
1990,Appendix: C.1: Total programs by year,All,2829.0,660.25,3927.75,3536.5,34380.75,44152.75,5041.5,4899.5,13433.75,14637.75,336.5,1144.25,,128980.25,0,150
1990,B.6.4: Expenditure by year,All,28.2848417,11.0147853,102.5286464,61.46959674,479.6352753000001,747.2564351,178.6361898,144.056324,203.0201944,297.7798951000001,10.3253647,33.98519632,,2297.992745,0,150
1990,Appendix: C.2: Expenditures per year,All,3390.5,750.25,4657.0,4103.5,39477.5,49611.25,6339.25,6125.25,15260.25,16166.75,339.5,1162.5,,147383.5,0,150
1990,B.2.4: Expenditure by year,All,242.7653089,79.19686328,548.0695704,472.9723581,4192.307143,7487.86312,622.2886187,517.4358499,1681.457454,2340.753292000001,5.769236911,33.59483053,,18224.47365,0,150
1990,B.7.2: Expenditure by year,All,0.0,0.0,13.89968991,5.912554721,0.83111123,19.13047023,32.30764528,17.82886846,24.62821611,8.471037908,3.204435803,6.739093532999999,,13.16420131,0,150
1990,B.1.2: Expenditure by year,All,1896.839774,1962.738568,2052.386376000001,2071.95707,2052.871947,2311.067362,2246.919513,2236.268175,2257.18023,2241.48682,1928.760513,4189.996896,,2205.715794,0,150
1990,B.1.3: Percentage by year,All,11.796057800000002,11.7583263,10.60693475,11.14136055,9.23493857,8.283906261,10.03857687,10.41469127,7.632706817000001,9.080666505,4.839150361000001,10.99967545,,8.815749473,0,150
1990,B.4.3: Percentage by year,All,76.24361923,67.78202592,67.68101970000001,68.93809468,71.7551394,68.05268993,70.14976686,72.65688031,70.33374919,68.37572209,72.13260551,76.12078422,,69.62564503,0,150
1990,Appendix: D.1: Population by year,All,578.0,130.5,909.6,740.1,7003.9,10297.9,1105.7,1007.1,2547.2,3290.8,27.8,58.9,,27697.5,0,150
1990,B.2.3: Percentage by year,All,20.11506563,27.30412825,26.26602675,25.91564879,24.3243151,27.17015134,21.46290505,20.42889173,24.74201867,26.92334393,9.374404382,11.49509335,,25.49736927,0,150
1990,B.7.1: Expenditure by year,All,0.0,0.0,12.64367223,4.376,5.8210000000000015,197.0031911,35.72152954,17.95570303,62.73215471,27.87661014,0.08900000000000001,0.397,,364.6158608,0,150
1990,B.5.3: Percentage by year,All,3.641315138,4.913845833,6.052953548,5.14625653,3.920545497,4.77715873,8.387328088,6.9142279570000005,4.924232145,4.700933982,18.49299011,12.38412243,,4.876985702,0,150
1990,B.8.2: Expenditure by year,All,24.0703,20.1755236,13.71603008,27.80475919,19.35787326,27.64349018,14.71737594,16.42667765,21.17095352,26.0635553,21.08166156,25.33672458,,23.26714536,0,150
1990,B.6.5: Expenditure by year,All,48.93257992,84.37926824,112.71380390000002,83.05355448,68.48140591,72.56413921,161.5640408,143.0387464,79.70434372,90.48821815,371.7636891,576.9002939,,82.96742507,0,150
1990,B.6.3: Percentage by year,All,2.372346597,3.885918633,4.707411582,3.518939324,2.93709475,2.75324713,6.294461791,5.382410509,2.895188606,3.160233725,17.23383444,11.61858921,,3.225306606,0,150
1990,B.5.1: Expenditure by year,All,39.92496579,12.58995752,113.004199,78.91768265,563.6984057999998,1136.919962,208.3703341,155.7206509,283.1144302,346.7557553000001,9.906582827000001,30.56806588,,2979.490992,0,150
1990,B.8.4: Expenditure by year,All,15.12956595,2.9136990430000003,14.55567527,23.44158487,153.9887315,324.6420252,18.58890094,19.65990261,65.77132021,109.5654525,0.6548623379999999,1.768777297,,750.6804977,0,150
1990,B.3.2: Expenditure by year,All,1515.289209,1426.829912,1513.306021,1534.995953,1553.524906,1683.146862,1764.665311,1779.423371,1698.708276,1638.003615,1747.9507030000002,3708.352841,,1643.316293,0,150
1990,B.1.1: Expenditure by year,All,1096.443573,256.21393,1866.926586,1533.496867,14378.06056,23799.08281,2484.347004,2252.1769870000007,5749.412737,7376.316209,53.56939449,246.8327171,,61092.87937,0,150
1990,Appendix: D.2: Population by fiscal year,All,577.878,130.428,911.185,741.953,7025.691999999999,10347.452,1105.264,1003.755,2562.109,3321.388,27.928,59.297,,27814.329,0,150
1990,B.4.2: Expenditure by year,All,1446.219295,1330.383965,1389.076027,1428.367727,1473.041127,1572.743506,1576.2088,1624.802692,1587.559481,1532.632799,1391.265212,3189.458496,,1535.743849,0,150
1990,Appendix: B.2: Price index by year,All,90.84920134,88.33301869,89.47175011,84.02513497,83.42339042,86.35637047,85.68580921,88.91822983,84.60046189,84.84238766,87.04464286,84.45838487,,85.47339886,0,150
1990,B.8.3: Percentage by year,All,1.26896854,1.027927199,0.668296683,1.341956336,0.942965453,1.196135199,0.655002365,0.734557591,0.937938107,1.16277977,1.093016028,0.604695545,,1.054856905,0,150
1990,Appendix: A.1: Gross domestic product per year,All,9295.0,2179.0,17601.0,13764.0,155692.0,287293.0,24748.0,21625.0,75326.0,81231.0,1107.0,2244.0,,692997.0,0,150
1990,B.3.5: Expenditure by year,All,1647.72548,1578.526223,1765.4790649999998,1748.529353,1764.456967,1919.491795,2015.862647,2114.619752,2071.847064,2092.432703,1954.951225,4394.553052,,1914.183672,0,150
1990,B.8.5: Expenditure by year,All,26.17404413,22.32052523,16.00163062,31.67268129,21.98621613,31.5251472,16.81237129,19.52103,25.82137176,33.29433158,23.57825081,30.02507719,,27.10279573,0,150
1990,B.5.4: Expenditure by year,All,43.41440765,13.92848434,131.8348998,89.8959273,640.2353614,1296.564541,238.0315239,185.05431,345.3034339,442.9557273,11.07976684,36.2244352,,3474.522819,0,150
1990,B.7.5: Expenditure by year,All,0.0,0.0,16.21589501,6.735050644,0.943956544,21.81674188,36.90658785,21.18735654,30.03805772,10.8211463,3.583920123,7.986107395,,15.37500189,0,150
1990,Appendix: B.1: Price index by year,All,91.96247962,90.39000379,85.71645231,87.78782868,88.04549698,87.68710898,87.53896569,84.14862149,81.99004190000002,78.28226026,89.41147384,84.38521046,,85.98393316,0,150
1990,B.3.3: Percentage by year,All,79.88493437,72.69587175,73.73397325,74.08435121,75.67568490000002,72.82984866,78.53709495,79.57110827,75.25798133,73.07665607,90.62559562,88.50490665,,74.50263073,0,150
1990,B.6.2: Expenditure by year,All,44.99961384,76.27042375,96.61427397,72.91091212,60.29479417,63.62939583,141.43149019999996,120.36513329999998,65.34962482,70.83622243,332.3993936,486.8185272,,71.14109722,0,150
1990,B.1.4: Expenditure by year,All,1195.211602,285.2560979,2154.014651,1767.0939030000004,16550.34495,27254.54969,2851.16344,2647.0990070000007,6958.795851999998,9226.560126,60.06605223,292.4779508,,71242.63332000001,0,150
1990,B.5.5: Expenditure by year,All,75.10662405,106.6997935,144.9313295,121.4612864,91.41157859,125.9060283,215.2829999,183.74713290000003,135.5637732,134.603696,398.92586,614.9114785,,125.4452227,0,150
1990,B.2.2: Expenditure by year,All,381.5505656,535.908656,539.0803545,536.9611173999998,499.347041,627.9204998,482.2542015,456.84480430000013,558.4719537999998,603.4832057,180.8098101,481.6440547,,562.399501,0,150
1990,Appendix: B.3: Price index by year,All,91.73635619,89.81891427,86.67195391,86.78072311,86.87468813,87.32150442,87.13449986,85.08095017,82.62079904,79.9465468,89.18414396,84.39361547,,85.7532583,0,150
1990,B.2.1: Expenditure by year,All,220.5503443,69.95698004,490.3674365,397.4156622,3497.3647560000004,6466.246817,533.2130384999998,460.0947983,1422.520773,1985.950982,5.021811665,28.37365126,,15577.07705,0,150
1990,B.4.1: Expenditure by year,All,835.9682625,173.6669924,1263.55495,1057.163522,10316.9974,16195.91603,1742.7636309999998,1636.361538,4043.777534,5043.609472,38.641,187.891,,42536.31133,0,150
1990,B.8.1: Expenditure by year,All,13.913524,2.633692675,12.47660845,20.57885837,135.5801439,284.6692065,16.27253162,16.54353703,53.92593299999999,85.77031267,0.585522068,1.492586445,,644.4424567000002,0,150
1990,Appendix: C.4: Expenditures by fiscal year,All,3444.0,762.0,4615.0,4191.0,40343.0,50948.0,6386.0,6108.0,15478.0,16573.0,346.0,1193.0,,150387.0,0,150
1990,B.7.3: Percentage by year,All,0.0,0.0,0.677245283,0.28536087,0.040485293,0.8277764009999999,1.437863933,0.797259857,1.091105433,0.377920487,0.166139642,0.160837674,,0.59682219,0,150
1990,B.2.5: Expenditure by year,All,419.98230030000013,606.6912055,602.5145968999999,639.0482057999999,598.569584,727.127016,562.8168842,513.7808132,660.1287288999998,711.2991777000002,207.7207788,570.2738165,,657.9819084,0,150
1990,B.4.7: Expenditure by year,All,909.0318856,192.1307502,1474.110181,1204.225617,11717.80244,18470.12203,1990.843298,1944.608847,4932.034964,6442.851107,43.21704848,222.6586851,,49543.63686000001,0,150
1991,B.2.3: Percentage by year,All,21.46398607,27.38302516,26.33510663,27.15206245,24.20019245,26.86909624,22.12804559,21.16154197,24.82555391,26.57124429,9.702624135,11.54321461,,25.44788313,0,150
1991,B.6.2: Expenditure by year,All,47.99906085,88.70600018,103.0482479,80.69389683,63.04226378,66.08674993,148.57638269999995,136.3982177,70.77474116,75.60213326,348.1037876000001,515.9277662999998,,75.27351555,0,150
1991,B.3.5: Expenditure by year,All,1674.486927,1679.087078,1787.519355,1760.564365,1849.450517,1992.218733,1992.784234,2095.349853,2026.519345,2146.367462,2127.392584,4543.934966,,1966.490613,0,150
1991,Appendix: B.1: Price index by year,All,93.3334633,93.13450339,88.71862339,90.42611904,91.56008342,92.20714337,90.71845032,87.05040214,86.74297323,82.42046707,91.88275347,89.28747033,,89.93530194,0,150
1991,Appendix: B.2: Price index by year,All,95.52386969,93.34528979,94.61644465,89.95486326,87.08672955,90.95439586,90.24205031,92.96120925,89.96766744,89.3264348,93.11607143,88.77010072,,89.93799235,0,150
1991,B.1.1: Expenditure by year,All,1153.2334150000004,280.6144839,1970.037474,1629.267886,15782.19878,26194.32227,2576.005314,2319.8193,6062.541061999998,8127.351788,62.57625025,279.4619283,,66437.42996000001,0,150
1991,B.2.4: Expenditure by year,All,259.1288023,82.31881319,548.3311821000002,491.7797859,4385.653815,7738.1390900000015,631.656338,528.0799797000002,1672.889208,2417.580533,6.520397892999999,36.33981472,,18798.41776,0,150
1991,B.3.1: Expenditure by year,All,905.7035553,203.7737492,1451.226005,1186.888052,11962.8763,19156.14461,2005.985683,1828.909765,4557.481663000001,5967.81329,56.50471189,247.2030381,,49530.51043,0,150
